,Time stamp,Value[mm]
61498,2022-06-15T04:30:00Z,0.0
72161,2022-06-15T04:45:00Z,0.0
77687,2022-06-15T05:00:00Z,0.0
81311,2022-06-15T05:15:00Z,0.0
86051,2022-06-15T05:30:00Z,0.0
91679,2022-06-15T05:45:00Z,0.0
94568,2022-06-15T06:00:00Z,0.0
103461,2022-06-15T06:15:00Z,0.0
108786,2022-06-15T06:30:00Z,0.0
114676,2022-06-15T06:45:00Z,0.0
118509,2022-06-15T07:00:00Z,0.0
123157,2022-06-15T07:15:00Z,0.0
126722,2022-06-15T07:30:00Z,0.0
129760,2022-06-15T07:45:00Z,0.0
132891,2022-06-15T08:00:00Z,0.0
136387,2022-06-15T08:15:00Z,0.0
139679,2022-06-15T08:30:00Z,0.0
142975,2022-06-15T08:45:00Z,0.0
146889,2022-06-15T09:00:00Z,0.0
153249,2022-06-15T09:15:00Z,0.0
158099,2022-06-15T09:30:00Z,0.0
161325,2022-06-15T09:45:00Z,0.0
164798,2022-06-15T10:00:00Z,0.0
168944,2022-06-15T10:15:00Z,0.0
172098,2022-06-15T10:30:00Z,0.0
175193,2022-06-15T10:45:00Z,0.0
178281,2022-06-15T11:00:00Z,0.0
182203,2022-06-15T11:15:00Z,0.0
188518,2022-06-15T11:45:00Z,0.0
189151,2022-06-15T11:30:00Z,0.0
192226,2022-06-15T12:00:00Z,0.0
197574,2022-06-15T12:15:00Z,0.0
200865,2022-06-15T12:30:00Z,0.0
203818,2022-06-15T12:45:00Z,0.0
206876,2022-06-15T13:00:00Z,0.0
210413,2022-06-15T13:15:00Z,0.0
213548,2022-06-15T13:30:00Z,0.0
216790,2022-06-15T13:45:00Z,0.0
219950,2022-06-15T14:00:00Z,0.0
223349,2022-06-15T14:15:00Z,0.0
226395,2022-06-15T14:30:00Z,0.0
229650,2022-06-15T14:45:00Z,0.0
233143,2022-06-15T15:00:00Z,0.0
241261,2022-06-15T15:15:00Z,0.0
244328,2022-06-15T15:30:00Z,0.0
247414,2022-06-15T15:45:00Z,0.0
250857,2022-06-15T16:00:00Z,0.0
262287,2022-06-15T16:15:00Z,0.0
265937,2022-06-15T16:30:00Z,0.0
269269,2022-06-15T16:45:00Z,0.0
273184,2022-06-15T17:00:00Z,0.0
276616,2022-06-15T17:15:00Z,0.0
279819,2022-06-15T17:30:00Z,0.0
283200,2022-06-15T17:45:00Z,0.0
286408,2022-06-15T18:00:00Z,0.0
295147,2022-06-15T18:15:00Z,0.0
300128,2022-06-15T18:30:00Z,0.0
303736,2022-06-15T18:45:00Z,0.0
308312,2022-06-15T19:00:00Z,0.0
312013,2022-06-15T19:15:00Z,0.0
315010,2022-06-15T19:30:00Z,0.0
318035,2022-06-15T19:45:00Z,0.0
321043,2022-06-15T20:00:00Z,0.0
324448,2022-06-15T20:15:00Z,0.0
327453,2022-06-15T20:30:00Z,0.0
330985,2022-06-15T20:45:00Z,0.0
334554,2022-06-15T21:00:00Z,0.0
338019,2022-06-15T21:15:00Z,0.0
341196,2022-06-15T21:30:00Z,0.0
343054,2022-06-15T22:30:00Z,0.0
345692,2022-06-15T22:15:00Z,0.0
348639,2022-06-15T21:45:00Z,0.0
349622,2022-06-15T22:00:00Z,0.0
357003,2022-06-15T22:45:00Z,0.0
359996,2022-06-15T23:00:00Z,0.0
364310,2022-06-15T23:15:00Z,0.0
367370,2022-06-15T23:30:00Z,0.0
370336,2022-06-15T23:45:00Z,0.0
2353,2022-06-16T00:00:00Z,0.0
5149,2022-06-16T00:15:00Z,0.0
8041,2022-06-16T00:30:00Z,0.0
10893,2022-06-16T00:45:00Z,0.0
13773,2022-06-16T01:00:00Z,0.0
17013,2022-06-16T01:15:00Z,0.0
20005,2022-06-16T01:30:00Z,0.0
22950,2022-06-16T01:45:00Z,0.0
25971,2022-06-16T02:00:00Z,0.0
29206,2022-06-16T02:15:00Z,0.0
32104,2022-06-16T02:30:00Z,0.0
35001,2022-06-16T02:45:00Z,0.0
38165,2022-06-16T03:00:00Z,0.0
41511,2022-06-16T03:15:00Z,0.0
44502,2022-06-16T03:30:00Z,0.0
47404,2022-06-16T03:45:00Z,0.0
49442,2022-06-16T04:00:00Z,0.0
58470,2022-06-16T04:15:00Z,0.0
62639,2022-06-16T04:30:00Z,0.0
70547,2022-06-16T04:45:00Z,0.0
76284,2022-06-16T05:00:00Z,0.0
80923,2022-06-16T05:15:00Z,0.0
84767,2022-06-16T05:30:00Z,0.0
90471,2022-06-16T05:45:00Z,0.0
95294,2022-06-16T06:00:00Z,0.0
101582,2022-06-16T06:15:00Z,0.0
107913,2022-06-16T06:30:00Z,0.0
113977,2022-06-16T06:45:00Z,0.0
118991,2022-06-16T07:00:00Z,0.0
123585,2022-06-16T07:15:00Z,0.0
127263,2022-06-16T07:30:00Z,0.0
130318,2022-06-16T07:45:00Z,0.0
133526,2022-06-16T08:00:00Z,0.0
136918,2022-06-16T08:15:00Z,0.0
140034,2022-06-16T08:30:00Z,0.0
143294,2022-06-16T08:45:00Z,0.0
145394,2022-06-16T09:00:00Z,0.0
153339,2022-06-16T09:15:00Z,0.0
157885,2022-06-16T09:30:00Z,0.0
160646,2022-06-16T09:45:00Z,0.0
163791,2022-06-16T10:00:00Z,0.0
168845,2022-06-16T10:15:00Z,0.0
172140,2022-06-16T10:30:00Z,0.0
175193,2022-06-16T10:45:00Z,0.0
178279,2022-06-16T11:00:00Z,0.0
181733,2022-06-16T11:15:00Z,0.0
184921,2022-06-16T11:30:00Z,0.0
187869,2022-06-16T11:45:00Z,0.0
191648,2022-06-16T12:00:00Z,0.0
196945,2022-06-16T12:15:00Z,0.0
200471,2022-06-16T12:30:00Z,0.0
203672,2022-06-16T12:45:00Z,0.0
207613,2022-06-16T13:00:00Z,0.0
210998,2022-06-16T13:15:00Z,0.0
214137,2022-06-16T13:30:00Z,0.0
217434,2022-06-16T13:45:00Z,0.0
221090,2022-06-16T14:00:00Z,0.0
224567,2022-06-16T14:15:00Z,0.0
227657,2022-06-16T14:30:00Z,0.0
230717,2022-06-16T14:45:00Z,0.0
241547,2022-06-16T15:15:00Z,0.0
242227,2022-06-16T15:00:00Z,0.0
244742,2022-06-16T15:30:00Z,0.0
247834,2022-06-16T15:45:00Z,0.0
251463,2022-06-16T16:00:00Z,0.0
262340,2022-06-16T16:15:00Z,0.0
266307,2022-06-16T16:30:00Z,0.0
269480,2022-06-16T16:45:00Z,0.0
273733,2022-06-16T17:00:00Z,0.0
277120,2022-06-16T17:15:00Z,0.0
280298,2022-06-16T17:30:00Z,0.0
283704,2022-06-16T17:45:00Z,0.0
286812,2022-06-16T18:00:00Z,0.0
296078,2022-06-16T18:15:00Z,0.0
300333,2022-06-16T18:30:00Z,0.0
303917,2022-06-16T18:45:00Z,0.0
308455,2022-06-16T19:00:00Z,0.0
312217,2022-06-16T19:15:00Z,0.0
315220,2022-06-16T19:30:00Z,0.0
318169,2022-06-16T19:45:00Z,0.0
321106,2022-06-16T20:00:00Z,0.0
324544,2022-06-16T20:15:00Z,0.0
327666,2022-06-16T20:30:00Z,0.0
331169,2022-06-16T20:45:00Z,0.0
334711,2022-06-16T21:00:00Z,0.0
338137,2022-06-16T21:15:00Z,0.0
341158,2022-06-16T21:30:00Z,0.0
343097,2022-06-16T22:30:00Z,0.0
347300,2022-06-16T22:15:00Z,0.0
351245,2022-06-16T21:45:00Z,0.0
353636,2022-06-16T22:00:00Z,0.0
357397,2022-06-16T22:45:00Z,0.0
360378,2022-06-16T23:00:00Z,0.0
364646,2022-06-16T23:15:00Z,0.0
367628,2022-06-16T23:30:00Z,0.0
370615,2022-06-16T23:45:00Z,0.0
2351,2022-06-17T00:00:00Z,0.0
5101,2022-06-17T00:15:00Z,0.0
7975,2022-06-17T00:30:00Z,0.0
10803,2022-06-17T00:45:00Z,0.0
13689,2022-06-17T01:00:00Z,0.0
16905,2022-06-17T01:15:00Z,0.0
19957,2022-06-17T01:30:00Z,0.0
22937,2022-06-17T01:45:00Z,0.0
25951,2022-06-17T02:00:00Z,0.0
29292,2022-06-17T02:15:00Z,0.0
32178,2022-06-17T02:30:00Z,0.0
35129,2022-06-17T02:45:00Z,0.0
38314,2022-06-17T03:00:00Z,0.0
41696,2022-06-17T03:15:00Z,0.0
44620,2022-06-17T03:30:00Z,0.0
47525,2022-06-17T03:45:00Z,0.0
49649,2022-06-17T04:00:00Z,0.0
58780,2022-06-17T04:15:00Z,0.0
61571,2022-06-17T04:30:00Z,0.0
72229,2022-06-17T04:45:00Z,0.0
77799,2022-06-17T05:00:00Z,0.0
81403,2022-06-17T05:15:00Z,0.0
86087,2022-06-17T05:30:00Z,0.0
91708,2022-06-17T05:45:00Z,0.0
94558,2022-06-17T06:00:00Z,0.0
103416,2022-06-17T06:15:00Z,0.0
108827,2022-06-17T06:30:00Z,0.0
115056,2022-06-17T06:45:00Z,0.0
118845,2022-06-17T07:00:00Z,0.0
123541,2022-06-17T07:15:00Z,0.0
127197,2022-06-17T07:30:00Z,0.0
130396,2022-06-17T07:45:00Z,0.0
133352,2022-06-17T08:00:00Z,0.0
136857,2022-06-17T08:15:00Z,0.0
140011,2022-06-17T08:30:00Z,0.0
143325,2022-06-17T08:45:00Z,0.0
146879,2022-06-17T09:00:00Z,0.0
153294,2022-06-17T09:15:00Z,0.0
158007,2022-06-17T09:30:00Z,0.0
161395,2022-06-17T09:45:00Z,0.0
164680,2022-06-17T10:00:00Z,0.0
168914,2022-06-17T10:15:00Z,0.0
172244,2022-06-17T10:30:00Z,0.0
175359,2022-06-17T10:45:00Z,0.0
178505,2022-06-17T11:00:00Z,0.0
182086,2022-06-17T11:15:00Z,0.0
185271,2022-06-17T11:30:00Z,0.0
188285,2022-06-17T11:45:00Z,0.0
191978,2022-06-17T12:00:00Z,0.0
197347,2022-06-17T12:15:00Z,0.0
200926,2022-06-17T12:30:00Z,0.0
203998,2022-06-17T12:45:00Z,0.0
207030,2022-06-17T13:00:00Z,0.0
210524,2022-06-17T13:15:00Z,0.0
213486,2022-06-17T13:30:00Z,0.0
216794,2022-06-17T13:45:00Z,0.0
219788,2022-06-17T14:00:00Z,0.0
223203,2022-06-17T14:15:00Z,0.0
226464,2022-06-17T14:30:00Z,0.0
229538,2022-06-17T14:45:00Z,0.0
232863,2022-06-17T15:00:00Z,0.0
241274,2022-06-17T15:15:00Z,0.0
244305,2022-06-17T15:30:00Z,0.0
247347,2022-06-17T15:45:00Z,0.0
250799,2022-06-17T16:00:00Z,0.0
262317,2022-06-17T16:15:00Z,0.0
265885,2022-06-17T16:30:00Z,0.0
269168,2022-06-17T16:45:00Z,0.0
273216,2022-06-17T17:00:00Z,0.0
276691,2022-06-17T17:15:00Z,0.0
279940,2022-06-17T17:30:00Z,0.0
283249,2022-06-17T17:45:00Z,0.0
286400,2022-06-17T18:00:00Z,0.0
295640,2022-06-17T18:15:00Z,0.0
299797,2022-06-17T18:30:00Z,0.0
303640,2022-06-17T18:45:00Z,0.0
308355,2022-06-17T19:00:00Z,0.0
312049,2022-06-17T19:15:00Z,0.0
315115,2022-06-17T19:30:00Z,0.0
318074,2022-06-17T19:45:00Z,0.0
321051,2022-06-17T20:00:00Z,0.0
324508,2022-06-17T20:15:00Z,0.0
327557,2022-06-17T20:30:00Z,0.0
331037,2022-06-17T20:45:00Z,0.0
334501,2022-06-17T21:00:00Z,0.0
337990,2022-06-17T21:15:00Z,0.0
341130,2022-06-17T21:30:00Z,0.0
343001,2022-06-17T22:30:00Z,0.0
346841,2022-06-17T21:45:00Z,0.0
346908,2022-06-17T22:00:00Z,0.0
350849,2022-06-17T22:15:00Z,0.0
356977,2022-06-17T22:45:00Z,0.0
359943,2022-06-17T23:00:00Z,0.0
364386,2022-06-17T23:15:00Z,0.0
367479,2022-06-17T23:30:00Z,0.0
370433,2022-06-17T23:45:00Z,0.0
2343,2022-06-18T00:00:00Z,0.0
5140,2022-06-18T00:15:00Z,0.0
7996,2022-06-18T00:30:00Z,0.0
10829,2022-06-18T00:45:00Z,0.0
13836,2022-06-18T01:00:00Z,0.0
17095,2022-06-18T01:15:00Z,0.0
20055,2022-06-18T01:30:00Z,0.0
22978,2022-06-18T01:45:00Z,0.0
25988,2022-06-18T02:00:00Z,0.0
29204,2022-06-18T02:15:00Z,0.0
32121,2022-06-18T02:30:00Z,0.0
35068,2022-06-18T02:45:00Z,0.0
38214,2022-06-18T03:00:00Z,0.0
41589,2022-06-18T03:15:00Z,0.0
44524,2022-06-18T03:30:00Z,0.0
47497,2022-06-18T03:45:00Z,0.0
49573,2022-06-18T04:00:00Z,0.0
58511,2022-06-18T04:15:00Z,0.0
61476,2022-06-18T04:30:00Z,0.0
72006,2022-06-18T04:45:00Z,0.0
77595,2022-06-18T05:00:00Z,0.0
81206,2022-06-18T05:15:00Z,0.0
85952,2022-06-18T05:30:00Z,0.0
91877,2022-06-18T05:45:00Z,0.0
95817,2022-06-18T06:00:00Z,0.0
103077,2022-06-18T06:15:00Z,0.0
108814,2022-06-18T06:30:00Z,0.0
114840,2022-06-18T06:45:00Z,0.0
118928,2022-06-18T07:00:00Z,0.0
123564,2022-06-18T07:15:00Z,0.0
127183,2022-06-18T07:30:00Z,0.0
130224,2022-06-18T07:45:00Z,0.0
133278,2022-06-18T08:00:00Z,0.0
136684,2022-06-18T08:15:00Z,0.0
139691,2022-06-18T08:30:00Z,0.0
142968,2022-06-18T08:45:00Z,0.0
145315,2022-06-18T09:00:00Z,0.0
153290,2022-06-18T09:15:00Z,0.0
157783,2022-06-18T09:30:00Z,0.0
160802,2022-06-18T09:45:00Z,0.0
164258,2022-06-18T10:00:00Z,0.0
168456,2022-06-18T10:15:00Z,0.0
171565,2022-06-18T10:30:00Z,0.0
174563,2022-06-18T10:45:00Z,0.0
177638,2022-06-18T11:00:00Z,0.0
181789,2022-06-18T11:15:00Z,0.0
184848,2022-06-18T11:30:00Z,0.0
187925,2022-06-18T11:45:00Z,0.0
191614,2022-06-18T12:00:00Z,0.0
197440,2022-06-18T12:15:00Z,0.0
200860,2022-06-18T12:30:00Z,0.0
203902,2022-06-18T12:45:00Z,0.0
206847,2022-06-18T13:00:00Z,0.0
210572,2022-06-18T13:15:00Z,0.0
213639,2022-06-18T13:30:00Z,0.0
216685,2022-06-18T13:45:00Z,0.0
219641,2022-06-18T14:00:00Z,0.0
223155,2022-06-18T14:15:00Z,0.0
226227,2022-06-18T14:30:00Z,0.0
229273,2022-06-18T14:45:00Z,0.0
231242,2022-06-18T15:00:00Z,0.0
241263,2022-06-18T15:15:00Z,0.0
244313,2022-06-18T15:30:00Z,0.0
247244,2022-06-18T15:45:00Z,0.0
249414,2022-06-18T16:00:00Z,0.0
262205,2022-06-18T16:15:00Z,0.0
265856,2022-06-18T16:30:00Z,0.0
269145,2022-06-18T16:45:00Z,0.0
273445,2022-06-18T17:00:00Z,0.0
277149,2022-06-18T17:15:00Z,0.0
280446,2022-06-18T17:30:00Z,0.0
283863,2022-06-18T17:45:00Z,0.0
286959,2022-06-18T18:00:00Z,0.0
295583,2022-06-18T18:15:00Z,0.0
300171,2022-06-18T18:30:00Z,0.0
303658,2022-06-18T18:45:00Z,0.0
308376,2022-06-18T19:00:00Z,0.0
312541,2022-06-18T19:15:00Z,0.0
315626,2022-06-18T19:30:00Z,0.0
318675,2022-06-18T19:45:00Z,0.0
321678,2022-06-18T20:00:00Z,0.0
325399,2022-06-18T20:15:00Z,0.0
328482,2022-06-18T20:30:00Z,0.0
332070,2022-06-18T20:45:00Z,0.0
335674,2022-06-18T21:00:00Z,0.0
339489,2022-06-18T21:15:00Z,0.6
342725,2022-06-18T21:30:00Z,0.0
344664,2022-06-18T22:30:00Z,0.2
347503,2022-06-18T21:45:00Z,0.0
353170,2022-06-18T22:00:00Z,0.0
359856,2022-06-18T22:15:00Z,0.0
364143,2022-06-18T22:45:00Z,0.2
367646,2022-06-18T23:00:00Z,0.0
372498,2022-06-18T23:15:00Z,0.0
375778,2022-06-18T23:30:00Z,0.0
378789,2022-06-18T23:45:00Z,0.0
2396,2022-06-19T00:00:00Z,0.0
5181,2022-06-19T00:15:00Z,0.0
8079,2022-06-19T00:30:00Z,0.0
10909,2022-06-19T00:45:00Z,0.0
13867,2022-06-19T01:00:00Z,0.0
17170,2022-06-19T01:15:00Z,0.0
20217,2022-06-19T01:30:00Z,0.0
23149,2022-06-19T01:45:00Z,0.0
26078,2022-06-19T02:00:00Z,0.0
29264,2022-06-19T02:15:00Z,0.0
32238,2022-06-19T02:30:00Z,0.0
35139,2022-06-19T02:45:00Z,0.0
38207,2022-06-19T03:00:00Z,0.0
41557,2022-06-19T03:15:00Z,0.0
44599,2022-06-19T03:30:00Z,0.0
47583,2022-06-19T03:45:00Z,0.0
49639,2022-06-19T04:00:00Z,0.0
58781,2022-06-19T04:15:00Z,0.0
61617,2022-06-19T04:30:00Z,0.0
72492,2022-06-19T04:45:00Z,0.0
77726,2022-06-19T05:00:00Z,0.0
81308,2022-06-19T05:15:00Z,0.0
86019,2022-06-19T05:30:00Z,0.0
91654,2022-06-19T05:45:00Z,0.0
94508,2022-06-19T06:00:00Z,0.0
103421,2022-06-19T06:15:00Z,0.0
108987,2022-06-19T06:30:00Z,0.0
114848,2022-06-19T06:45:00Z,0.0
118683,2022-06-19T07:00:00Z,0.0
123369,2022-06-19T07:15:00Z,0.0
127102,2022-06-19T07:30:00Z,0.0
130064,2022-06-19T07:45:00Z,0.0
133035,2022-06-19T08:00:00Z,0.0
136623,2022-06-19T08:15:00Z,0.0
139729,2022-06-19T08:30:00Z,0.0
142906,2022-06-19T08:45:00Z,0.0
146478,2022-06-19T09:00:00Z,0.0
152759,2022-06-19T09:15:00Z,0.0
157320,2022-06-19T09:30:00Z,0.0
160471,2022-06-19T09:45:00Z,0.0
163870,2022-06-19T10:00:00Z,0.0
167854,2022-06-19T10:15:00Z,0.0
171004,2022-06-19T10:30:00Z,0.0
173948,2022-06-19T10:45:00Z,0.0
176995,2022-06-19T11:00:00Z,0.0
180547,2022-06-19T11:15:00Z,0.0
183568,2022-06-19T11:30:00Z,0.0
186627,2022-06-19T11:45:00Z,0.0
190369,2022-06-19T12:00:00Z,0.0
195521,2022-06-19T12:15:00Z,0.0
199088,2022-06-19T12:30:00Z,0.0
202121,2022-06-19T12:45:00Z,0.0
205179,2022-06-19T13:00:00Z,0.0
208633,2022-06-19T13:15:00Z,0.0
211622,2022-06-19T13:30:00Z,0.0
214706,2022-06-19T13:45:00Z,0.0
217718,2022-06-19T14:00:00Z,0.0
221144,2022-06-19T14:15:00Z,0.0
224242,2022-06-19T14:30:00Z,0.0
227208,2022-06-19T14:45:00Z,0.0
230477,2022-06-19T15:00:00Z,0.0
238786,2022-06-19T15:15:00Z,0.0
241852,2022-06-19T15:30:00Z,0.0
244911,2022-06-19T15:45:00Z,0.0
248297,2022-06-19T16:00:00Z,0.0
255917,2022-06-19T16:15:00Z,0.0
260970,2022-06-19T16:30:00Z,0.0
264455,2022-06-19T16:45:00Z,0.0
269120,2022-06-19T17:00:00Z,0.0
274569,2022-06-19T17:15:00Z,0.0
277655,2022-06-19T17:30:00Z,0.0
281003,2022-06-19T17:45:00Z,0.0
284213,2022-06-19T18:00:00Z,0.0
294003,2022-06-19T18:15:00Z,0.0
298182,2022-06-19T18:30:00Z,0.2
301762,2022-06-19T18:45:00Z,0.0
306511,2022-06-19T19:00:00Z,0.0
310563,2022-06-19T19:15:00Z,0.0
314015,2022-06-19T19:30:00Z,0.0
316976,2022-06-19T19:45:00Z,0.0
319871,2022-06-19T20:00:00Z,0.0
323439,2022-06-19T20:15:00Z,0.0
326648,2022-06-19T20:30:00Z,0.0
330138,2022-06-19T20:45:00Z,0.0
333569,2022-06-19T21:00:00Z,0.0
337004,2022-06-19T21:15:00Z,0.0
340126,2022-06-19T21:30:00Z,0.0
342068,2022-06-19T22:30:00Z,0.0
345577,2022-06-19T22:15:00Z,0.0
352068,2022-06-19T21:45:00Z,0.0
353277,2022-06-19T22:00:00Z,0.0
356407,2022-06-19T22:45:00Z,0.0
359490,2022-06-19T23:00:00Z,0.0
363841,2022-06-19T23:15:00Z,0.0
366806,2022-06-19T23:30:00Z,0.0
369765,2022-06-19T23:45:00Z,0.0
2409,2022-06-20T00:00:00Z,0.0
5218,2022-06-20T00:15:00Z,0.0
8041,2022-06-20T00:30:00Z,0.0
10866,2022-06-20T00:45:00Z,0.0
13888,2022-06-20T01:00:00Z,0.0
17136,2022-06-20T01:15:00Z,0.0
20093,2022-06-20T01:30:00Z,0.0
23100,2022-06-20T01:45:00Z,0.0
26097,2022-06-20T02:00:00Z,0.0
29353,2022-06-20T02:15:00Z,0.0
32247,2022-06-20T02:30:00Z,0.0
35186,2022-06-20T02:45:00Z,0.0
38324,2022-06-20T03:00:00Z,0.0
41749,2022-06-20T03:15:00Z,0.0
44709,2022-06-20T03:30:00Z,0.0
47688,2022-06-20T03:45:00Z,0.0
49704,2022-06-20T04:00:00Z,0.0
58631,2022-06-20T04:15:00Z,0.0
61490,2022-06-20T04:30:00Z,0.0
72032,2022-06-20T04:45:00Z,0.0
77600,2022-06-20T05:00:00Z,0.0
81208,2022-06-20T05:15:00Z,0.0
85898,2022-06-20T05:30:00Z,0.0
91483,2022-06-20T05:45:00Z,0.0
94612,2022-06-20T06:00:00Z,0.0
103280,2022-06-20T06:15:00Z,0.0
108971,2022-06-20T06:30:00Z,0.0
115037,2022-06-20T06:45:00Z,0.0
119039,2022-06-20T07:00:00Z,0.0
123743,2022-06-20T07:15:00Z,0.0
127554,2022-06-20T07:30:00Z,0.0
130786,2022-06-20T07:45:00Z,0.0
133974,2022-06-20T08:00:00Z,0.0
137729,2022-06-20T08:15:00Z,0.0
140907,2022-06-20T08:30:00Z,0.0
144176,2022-06-20T08:45:00Z,0.0
147855,2022-06-20T09:00:00Z,0.0
154305,2022-06-20T09:15:00Z,0.0
158575,2022-06-20T09:30:00Z,0.0
161664,2022-06-20T09:45:00Z,0.0
165247,2022-06-20T10:00:00Z,0.0
169305,2022-06-20T10:15:00Z,0.0
172466,2022-06-20T10:30:00Z,0.0
175498,2022-06-20T10:45:00Z,0.0
178705,2022-06-20T11:00:00Z,0.2
182171,2022-06-20T11:15:00Z,0.0
185241,2022-06-20T11:30:00Z,0.0
188382,2022-06-20T11:45:00Z,0.0
192143,2022-06-20T12:00:00Z,0.0
197423,2022-06-20T12:15:00Z,0.0
200775,2022-06-20T12:30:00Z,0.0
203825,2022-06-20T12:45:00Z,0.0
207073,2022-06-20T13:00:00Z,0.0
210520,2022-06-20T13:15:00Z,0.0
213615,2022-06-20T13:30:00Z,0.0
216828,2022-06-20T13:45:00Z,0.0
219917,2022-06-20T14:00:00Z,0.0
223358,2022-06-20T14:15:00Z,0.0
226392,2022-06-20T14:30:00Z,0.0
230091,2022-06-20T14:45:00Z,0.0
233496,2022-06-20T15:00:00Z,0.0
241746,2022-06-20T15:15:00Z,0.0
244750,2022-06-20T15:30:00Z,0.0
247847,2022-06-20T15:45:00Z,0.0
251327,2022-06-20T16:00:00Z,0.0
262728,2022-06-20T16:15:00Z,0.0
266378,2022-06-20T16:30:00Z,0.0
269521,2022-06-20T16:45:00Z,0.0
273719,2022-06-20T17:00:00Z,0.0
277176,2022-06-20T17:15:00Z,0.0
280332,2022-06-20T17:30:00Z,0.0
283759,2022-06-20T17:45:00Z,0.0
286910,2022-06-20T18:00:00Z,0.0
296196,2022-06-20T18:15:00Z,0.0
299953,2022-06-20T18:30:00Z,0.0
303510,2022-06-20T18:45:00Z,0.0
308226,2022-06-20T19:00:00Z,0.0
311931,2022-06-20T19:15:00Z,0.0
315125,2022-06-20T19:30:00Z,0.0
318051,2022-06-20T19:45:00Z,0.0
321038,2022-06-20T20:00:00Z,0.0
324474,2022-06-20T20:15:00Z,0.0
327638,2022-06-20T20:30:00Z,0.0
331228,2022-06-20T20:45:00Z,0.0
334764,2022-06-20T21:00:00Z,0.0
338174,2022-06-20T21:15:00Z,0.0
341367,2022-06-20T21:30:00Z,0.0
343228,2022-06-20T22:30:00Z,0.0
345589,2022-06-20T22:15:00Z,0.0
350106,2022-06-20T22:00:00Z,0.0
351545,2022-06-20T21:45:00Z,0.0
357115,2022-06-20T22:45:00Z,0.0
360214,2022-06-20T23:00:00Z,0.0
364508,2022-06-20T23:15:00Z,0.0
367571,2022-06-20T23:30:00Z,0.0
370526,2022-06-20T23:45:00Z,0.0
2379,2022-06-21T00:00:00Z,0.0
5179,2022-06-21T00:15:00Z,0.0
8084,2022-06-21T00:30:00Z,0.0
10941,2022-06-21T00:45:00Z,0.0
13863,2022-06-21T01:00:00Z,0.0
17100,2022-06-21T01:15:00Z,0.0
20111,2022-06-21T01:30:00Z,0.0
23120,2022-06-21T01:45:00Z,0.0
26059,2022-06-21T02:00:00Z,0.0
29289,2022-06-21T02:15:00Z,0.0
32200,2022-06-21T02:30:00Z,0.0
35146,2022-06-21T02:45:00Z,0.0
38289,2022-06-21T03:00:00Z,0.0
41620,2022-06-21T03:15:00Z,0.0
44629,2022-06-21T03:30:00Z,0.0
47585,2022-06-21T03:45:00Z,0.0
49596,2022-06-21T04:00:00Z,0.0
58625,2022-06-21T04:15:00Z,0.0
61427,2022-06-21T04:30:00Z,0.0
72004,2022-06-21T04:45:00Z,0.0
77680,2022-06-21T05:00:00Z,0.0
81321,2022-06-21T05:15:00Z,0.0
86021,2022-06-21T05:30:00Z,0.0
91666,2022-06-21T05:45:00Z,0.0
94477,2022-06-21T06:00:00Z,0.0
103244,2022-06-21T06:15:00Z,0.0
108922,2022-06-21T06:30:00Z,0.0
115216,2022-06-21T06:45:00Z,0.0
119087,2022-06-21T07:00:00Z,0.0
123963,2022-06-21T07:15:00Z,0.0
127678,2022-06-21T07:30:00Z,0.0
130757,2022-06-21T07:45:00Z,0.0
133881,2022-06-21T08:00:00Z,0.0
137286,2022-06-21T08:15:00Z,0.0
140354,2022-06-21T08:30:00Z,0.0
143630,2022-06-21T08:45:00Z,0.0
147186,2022-06-21T09:00:00Z,0.0
153777,2022-06-21T09:15:00Z,0.0
158314,2022-06-21T09:30:00Z,0.0
161448,2022-06-21T09:45:00Z,0.0
164892,2022-06-21T10:00:00Z,0.0
169019,2022-06-21T10:15:00Z,0.0
172207,2022-06-21T10:30:00Z,0.0
175387,2022-06-21T10:45:00Z,0.0
178546,2022-06-21T11:00:00Z,0.0
182056,2022-06-21T11:15:00Z,0.0
185167,2022-06-21T11:30:00Z,0.0
188278,2022-06-21T11:45:00Z,0.0
192084,2022-06-21T12:00:00Z,0.0
197393,2022-06-21T12:15:00Z,0.0
201152,2022-06-21T12:30:00Z,0.0
204173,2022-06-21T12:45:00Z,0.0
207270,2022-06-21T13:00:00Z,0.0
210724,2022-06-21T13:15:00Z,0.0
213671,2022-06-21T13:30:00Z,0.0
216876,2022-06-21T13:45:00Z,0.0
219924,2022-06-21T14:00:00Z,0.0
223364,2022-06-21T14:15:00Z,0.0
226452,2022-06-21T14:30:00Z,0.0
229625,2022-06-21T14:45:00Z,0.0
232936,2022-06-21T15:00:00Z,0.0
241118,2022-06-21T15:15:00Z,0.0
244005,2022-06-21T15:30:00Z,0.0
247062,2022-06-21T15:45:00Z,0.0
250681,2022-06-21T16:00:00Z,0.0
261661,2022-06-21T16:15:00Z,0.0
265455,2022-06-21T16:30:00Z,0.0
268691,2022-06-21T16:45:00Z,0.0
272654,2022-06-21T17:00:00Z,0.0
276045,2022-06-21T17:15:00Z,0.0
279339,2022-06-21T17:30:00Z,0.0
282706,2022-06-21T17:45:00Z,0.0
285861,2022-06-21T18:00:00Z,0.0
294946,2022-06-21T18:15:00Z,0.0
299036,2022-06-21T18:30:00Z,0.0
302580,2022-06-21T18:45:00Z,0.0
307371,2022-06-21T19:00:00Z,0.0
